,Run,run_length,runner_up_highest,standard_lowest,standard_reached,num_agents,num_edges,num_variants,link_generator,variant_exchange,multiplexity_range
157,157,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
158,158,2676,848.0,152.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
159,159,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
160,160,1965,599.0,27.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
161,161,3518,490.0,126.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
162,162,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
163,163,1655,458.0,189.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
164,164,3630,419.0,132.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
165,165,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
166,166,2491,478.0,65.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
167,167,4027,837.0,142.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
168,168,2303,359.0,173.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
169,169,4140,943.0,57.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
170,170,4707,684.0,97.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
171,171,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
172,172,4431,680.0,141.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
173,173,1940,400.0,213.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
174,174,2457,727.0,180.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
175,175,4379,792.0,156.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
176,176,3717,580.0,16.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
177,177,4114,758.0,139.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
178,178,1395,382.0,195.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
179,179,4119,647.0,178.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
180,180,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
181,181,3085,547.0,77.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
182,182,2347,480.0,99.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
183,183,2941,816.0,117.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
184,184,4337,844.0,43.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
185,185,2958,481.0,149.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
186,186,3723,618.0,165.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
187,187,2382,480.0,133.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
188,188,4460,654.0,183.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
189,189,3371,657.0,160.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
190,190,3460,753.0,134.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
191,191,4253,859.0,141.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
192,192,3290,860.0,140.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
193,193,3296,545.0,145.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
194,194,4665,722.0,150.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
195,195,4964,845.0,64.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
196,196,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
197,197,3340,424.0,104.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
198,198,2564,599.0,202.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
199,199,2859,410.0,202.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
200,200,3954,637.0,45.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
201,201,2340,463.0,100.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
202,202,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
203,203,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
204,204,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
205,205,3928,405.0,151.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
206,206,3626,763.0,17.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
207,207,3534,699.0,168.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
208,208,4417,513.0,108.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
209,209,1392,365.0,180.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
210,210,2634,487.0,72.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
211,211,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
212,212,1774,385.0,208.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
213,213,2352,589.0,92.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
214,214,1490,499.0,191.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
215,215,3601,462.0,77.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
216,216,1215,543.0,126.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
217,217,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
218,218,3157,578.0,170.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
219,219,4892,737.0,38.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
220,220,3208,673.0,148.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
221,221,4947,640.0,114.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
222,222,1431,477.0,115.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
223,223,3319,499.0,211.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
224,224,3493,427.0,169.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
225,225,4704,527.0,71.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
226,226,1514,375.0,186.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
227,227,3628,865.0,81.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
228,228,3371,789.0,113.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
229,229,2813,505.0,157.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
230,230,4528,547.0,95.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
231,231,3229,893.0,107.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
232,232,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
233,233,2425,453.0,132.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
234,234,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
235,235,3549,674.0,193.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
236,236,2247,766.0,194.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
237,237,3492,599.0,146.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
238,238,4285,517.0,146.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
239,239,4123,618.0,83.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
240,240,4033,752.0,47.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
241,241,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
242,242,2444,335.0,194.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
243,243,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
244,244,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
245,245,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
246,246,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
247,247,1695,401.0,208.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
248,248,2016,286.0,196.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
249,249,2178,675.0,105.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
250,250,3378,733.0,116.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
251,251,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
252,252,3720,681.0,162.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
253,253,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
254,254,3367,923.0,77.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
255,255,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
256,256,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
257,257,3475,884.0,116.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
258,258,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
259,259,3116,398.0,128.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
260,260,2774,451.0,180.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
261,261,2919,519.0,198.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
262,262,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
263,263,3379,535.0,38.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
264,264,3803,541.0,176.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
265,265,2890,709.0,92.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
266,266,3201,641.0,158.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
267,267,4771,831.0,44.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
268,268,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
269,269,2759,501.0,173.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
270,270,2676,505.0,130.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
271,271,3456,848.0,112.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
272,272,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
273,273,1897,352.0,185.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
274,274,1532,429.0,187.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
275,275,2385,370.0,132.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
276,276,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
277,277,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
278,278,4849,775.0,90.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
279,279,3706,626.0,154.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
280,280,3249,577.0,136.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
281,281,2831,445.0,42.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
282,282,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
283,283,2323,523.0,149.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
284,284,4420,741.0,87.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
285,285,1703,565.0,145.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
286,286,4268,750.0,172.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
287,287,2257,728.0,136.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
288,288,3211,614.0,55.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
289,289,4666,502.0,73.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
290,290,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
291,291,3122,408.0,120.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
292,292,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
293,293,2860,507.0,189.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
294,294,4296,821.0,154.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
295,295,3332,459.0,88.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
296,296,1764,304.0,212.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
297,297,3798,681.0,159.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
298,298,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
299,299,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
300,300,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
301,301,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
302,302,2364,619.0,152.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
303,303,2482,469.0,188.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
304,304,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
305,305,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
306,306,2648,595.0,89.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
307,307,4711,729.0,191.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
308,308,1765,637.0,162.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
309,309,2294,419.0,122.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
310,310,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
311,311,3694,824.0,36.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
312,312,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
313,313,2272,517.0,87.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
314,314,5000,,,False,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
315,315,702,258.0,199.0,True,1000,3,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.PowerVariantExchange object at 0x7f8898115b70>,"[1, 3]"
