,Run,run_length,runner_up_highest,standard_lowest,standard_reached,num_agents,num_edges,num_variants,link_generator,variant_exchange,multiplexity_range
153,153,997,827,36,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
154,154,865,461,152,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
155,155,468,661,184,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
156,156,863,442,156,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
157,157,1071,974,26,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
158,158,764,402,101,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
159,159,2519,975,25,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
160,160,605,472,83,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
161,161,482,438,206,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
162,162,1793,958,15,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
163,163,510,787,64,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
164,164,562,457,109,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
165,165,997,481,98,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
166,166,968,651,21,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
167,167,1280,695,160,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
168,168,1024,687,212,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
169,169,1676,913,87,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
170,170,1321,738,27,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
171,171,960,751,202,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
172,172,1206,696,101,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
173,173,1395,750,205,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
174,174,1398,720,145,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
175,175,412,486,178,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
176,176,895,972,24,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
177,177,969,923,17,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
178,178,885,742,97,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
179,179,583,571,85,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
180,180,1785,976,24,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
181,181,591,575,120,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
182,182,788,411,200,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
183,183,1150,721,94,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
184,184,1188,744,69,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
185,185,1316,708,198,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
186,186,1400,663,143,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
187,187,1333,699,61,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
188,188,1221,784,45,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
189,189,428,669,93,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
190,190,826,486,171,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
191,191,541,519,93,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
192,192,579,655,128,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
193,193,381,309,171,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
194,194,718,641,203,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
195,195,224,362,219,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
196,196,1891,911,89,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
197,197,753,655,124,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
198,198,819,605,159,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
199,199,655,795,142,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
200,200,1949,883,15,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
201,201,314,249,214,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
202,202,298,417,137,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
203,203,1400,889,84,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
204,204,517,418,160,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
205,205,1110,502,143,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
206,206,2757,917,83,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
207,207,1169,790,153,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
208,208,672,507,185,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
209,209,1169,721,118,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
210,210,729,472,55,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
211,211,1240,771,178,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
212,212,277,239,191,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
213,213,782,541,109,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
214,214,549,560,103,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
215,215,527,492,156,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
216,216,659,533,142,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
217,217,1402,985,4,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
218,218,640,604,146,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
219,219,654,837,93,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
220,220,943,670,5,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
221,221,763,514,27,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
222,222,987,744,125,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
223,223,571,344,129,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
224,224,460,519,92,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
225,225,920,727,48,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
226,226,541,472,56,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
227,227,1633,820,22,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
228,228,656,425,182,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
229,229,686,700,125,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
230,230,1804,681,100,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
231,231,759,643,73,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
232,232,2060,883,117,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
233,233,207,299,159,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
234,234,681,656,181,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
235,235,564,426,149,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
236,236,835,681,126,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
237,237,1449,705,81,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
238,238,1321,791,133,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
239,239,1021,651,134,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
240,240,709,675,36,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
241,241,1661,836,36,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
242,242,746,625,184,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
243,243,557,567,131,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
244,244,2052,690,148,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
245,245,516,743,209,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
246,246,743,795,183,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
247,247,331,447,143,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
248,248,711,556,75,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
249,249,2570,889,56,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
250,250,572,444,108,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
251,251,2852,922,78,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
252,252,768,643,50,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
253,253,331,303,196,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
254,254,2142,914,38,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
255,255,1726,980,10,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
256,256,1170,623,140,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
257,257,630,651,115,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
258,258,386,438,177,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
259,259,676,503,181,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
260,260,565,463,211,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
261,261,1122,890,38,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
262,262,626,558,154,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
263,263,798,422,171,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
264,264,578,842,38,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
265,265,664,504,102,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
266,266,1402,915,23,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
267,267,2155,814,1,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
268,268,1220,689,97,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
269,269,2424,845,83,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
270,270,1373,523,166,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
271,271,1023,604,101,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
272,272,772,696,186,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
273,273,1468,885,115,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
274,274,564,419,189,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
275,275,478,617,203,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
276,276,935,982,3,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
277,277,491,521,51,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
278,278,873,498,238,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
279,279,822,966,34,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
280,280,1411,642,179,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
281,281,458,603,181,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
282,282,795,734,194,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
283,283,673,813,66,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
284,284,519,507,211,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
285,285,1763,770,45,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
286,286,831,685,177,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
287,287,1424,464,181,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
288,288,336,368,124,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
289,289,718,670,24,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
290,290,834,793,95,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
291,291,2646,983,17,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
292,292,1736,765,115,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
293,293,679,639,54,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
294,294,329,426,191,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
295,295,999,506,43,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
296,296,536,396,186,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
297,297,613,381,164,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
298,298,631,473,158,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
299,299,1045,750,112,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
300,300,1002,740,145,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
301,301,747,525,179,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
302,302,450,594,20,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
303,303,842,790,189,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
304,304,495,638,87,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
305,305,972,853,139,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
306,306,466,450,155,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
307,307,282,344,190,True,1000,100,5,<__main__.RandomRegularNetwork object at 0x7f8898116860>,<__main__.MultiplexPowerVariantExchange object at 0x7f8898115e10>,"[1, 3]"
